trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
107,0,107,0,5,168.10214350000024,168.10214350000024,0.015808099997229874,[0.13055555555555556],[-0.13333333333333333],[1],[0],[0],[1.2804718998959288],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
108,0,108,0,5,169.4013008000329,169.4013008000329,0.01574800000526011,[-0.3351851851851852],[0.37407407407407406],[1],[0],[0],[1.2974150000372902],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
109,0,109,0,10,170.76150110003073,170.76150110003073,0.05692450003698468,[0.046296296296296294],[-0.3296296296296296],[1],[0],[0],[1.590731400065124],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
110,0,110,0,10,172.3840523000108,172.3840523000108,0.030203299946151674,[0.412962962962963],[0.42777777777777776],[1],[0],[0],[1.5501566999591887],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
111,0,111,0,5,173.95211150008254,173.95211150008254,0.0156794999493286,[-0.10740740740740741],[0.11388888888888889],[1],[0],[0],[1.263760200003162],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
112,0,112,0,5,175.23458040005062,175.23458040005062,0.01564580004196614,[0.2212962962962963],[0.4824074074074074],[1],[0],[0],[1.4315960999811068],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
113,0,113,0,10,176.70026800001506,176.70026800001506,0.029800300020724535,[-0.3527777777777778],[-0.08148148148148149],[1],[0],[0],[1.30023140006233],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
114,0,114,0,5,178.01826190005522,178.01826190005522,0.01575359993148595,[0.33796296296296297],[-0.47685185185185186],[1],[0],[0],[2.21434780000709],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
115,0,115,0,5,180.2508010000456,180.2508010000456,0.015330899972468615,[-0.33240740740740743],[-0.26481481481481484],[1],[0],[0],[1.314851599978283],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
116,0,116,0,10,181.59948720003013,181.59948720003013,0.029222600045613945,[-0.25462962962962965],[-0.4981481481481482],[1],[0],[0],[1.4017396999988705],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
117,0,117,0,10,183.04074279998895,183.04074279998895,0.03472729993518442,[-0.4009259259259259],[-0.22685185185185186],[1],[0],[0],[1.127144300029613],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
118,0,118,0,10,184.20087220007554,184.20087220007554,0.030135999899357557,[0.016666666666666666],[0.25833333333333336],[1],[0],[0],[1.3494700000155717],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
119,0,119,0,10,185.58273030002601,185.58273030002601,0.028743599890731275,[0.4388888888888889],[-0.36203703703703705],[1],[0],[0],[1.8353521999670193],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
120,0,120,0,5,187.43489470006898,187.43489470006898,0.015778700006194413,[-0.10925925925925926],[-0.2759259259259259],[1],[0],[0],[1.6138882999075577],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
121,0,121,0,10,189.0841836000327,189.0841836000327,0.030673199915327132,[0.08333333333333333],[0.43703703703703706],[1],[0],[0],[1.5497839000308886],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
122,0,122,0,5,190.65093740005977,190.65093740005977,0.015786100062541664,[0.3768518518518518],[-0.2074074074074074],[1],[0],[0],[1.5316382999299094],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
123,0,123,0,10,192.21720090007875,192.21720090007875,0.02968100004363805,[-0.17407407407407408],[0.003703703703703704],[1],[0],[0],[1.0501827000407502],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
124,0,124,0,5,193.28474520007148,193.28474520007148,0.016018099966458976,[0.29074074074074074],[0.23981481481481481],[1],[0],[0],[1.2976187999593094],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
125,0,125,0,5,194.60181390005164,194.60181390005164,0.016180200036615133,[-0.17037037037037037],[0.0962962962962963],[1],[0],[0],[1.046612299978733],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
126,0,126,0,5,195.6672253999859,195.6672253999859,0.015786300064064562,[0.15092592592592594],[-0.03981481481481482],[1],[0],[0],[1.4151196000166237],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
127,0,127,0,5,197.10118990007322,197.10118990007322,0.01577769999857992,[-0.03611111111111111],[-0.06296296296296296],[1],[0],[0],[1.1653695999411866],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
128,0,128,0,5,198.28494650009088,198.28494650009088,0.015527699957601726,[0.013888888888888888],[-0.2388888888888889],[1],[0],[0],[1.1304199999431148],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
129,0,129,0,5,199.43330899998546,199.43330899998546,0.014808600069954991,[-0.03333333333333333],[0.16203703703703703],[1],[0],[0],[1.132596000097692],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
130,0,130,0,5,200.5850366000086,200.5850366000086,0.01613330002874136,[-0.34444444444444444],[-0.3425925925925926],[1],[0],[0],[1.2806821999838576],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
131,0,131,0,10,201.89952930004802,201.89952930004802,0.029645700007677078,[-0.4009259259259259],[0.21666666666666667],[1],[0],[0],[1.4009009000146762],[],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
132,0,132,0,10,203.33531620004214,203.33531620004214,0.0303862999426201,[0.4777777777777778],[-0.41574074074074074],[1],[0],[0],[1.3318539999891073],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
133,0,133,0,10,204.69899180007633,204.69899180007633,0.0292139999801293,[-0.25462962962962965],[-0.14166666666666666],[1],[0],[0],[1.4850973999127746],[],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
134,0,134,0,5,206.20071200001985,206.20071200001985,0.014960100059397519,[0.24259259259259258],[0.3037037037037037],[1],[0],[0],[1.1646275999955833],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
135,0,135,0,10,207.39839820005,207.39839820005,0.028560500009916723,[0.037037037037037035],[-0.06388888888888888],[1],[0],[0],[1.2846658000489697],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
136,0,136,0,5,208.70155810005963,208.70155810005963,0.01682649995200336,[-0.07962962962962963],[-0.2212962962962963],[1],[0],[0],[1.2970657999394462],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
137,0,137,0,5,210.0169324000599,210.0169324000599,0.015488400007598102,[0.3768518518518518],[-0.04537037037037037],[1],[0],[0],[1.0987642999971285],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
138,0,138,0,10,211.1503195000114,211.1503195000114,0.029453700059093535,[0.2851851851851852],[0.44907407407407407],[1],[0],[0],[1.0004823999479413],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
139,0,139,0,5,212.17036660003942,212.17036660003942,0.016681000008247793,[0.1935185185185185],[-0.04259259259259259],[1],[0],[0],[1.2454461999004707],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
140,0,140,0,5,213.4348765000468,213.4348765000468,0.015993400011211634,[-0.31851851851851853],[-0.10648148148148148],[1],[0],[0],[1.1309375000419095],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
141,0,141,0,5,214.58476660004817,214.58476660004817,0.015986000071279705,[0.28055555555555556],[0.4203703703703704],[1],[0],[0],[1.3805922999745235],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
142,0,142,0,10,215.99974920006935,215.99974920006935,0.028763600043021142,[0.19074074074074074],[0.05277777777777778],[1],[0],[0],[1.0838203000603244],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
143,0,143,0,5,217.10067190008704,217.10067190008704,0.016255499911494553,[0.3638888888888889],[-0.23796296296296296],[1],[0],[0],[1.3148457000497729],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
144,0,144,0,10,218.44876659999136,218.44876659999136,0.02883049997035414,[-0.23055555555555557],[-0.03888888888888889],[1],[0],[0],[2.051488999975845],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
145,0,145,0,10,220.53445130004548,220.53445130004548,0.031171899987384677,[0.2101851851851852],[0.0787037037037037],[1],[0],[0],[1.1490368000231683],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
146,0,146,0,5,221.70141209999565,221.70141209999565,0.016827499959617853,[-0.30648148148148147],[0.20185185185185187],[1],[0],[0],[1.4802775999996811],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
147,0,147,0,10,223.22658940008841,223.22658940008841,0.037768299924209714,[0.48333333333333334],[-0.007407407407407408],[1],[0],[0],[1.5256240000016987],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
148,0,148,0,10,224.7867120000301,224.7867120000301,0.03277009993325919,[0.43425925925925923],[0.4101851851851852],[1],[0],[0],[1.4652248000493273],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
149,0,149,0,5,226.2701558000408,226.2701558000408,0.016753199975937605,[0.07407407407407407],[0.14629629629629629],[1],[0],[0],[1.1279021999798715],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
150,0,150,0,10,227.4372581000207,227.4372581000207,0.034340100013650954,[-0.1638888888888889],[-0.3],[1],[0],[0],[1.4789116999600083],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
151,0,151,0,10,228.95060169999488,228.95060169999488,0.031144000007770956,[0.2740740740740741],[-0.14074074074074075],[1],[0],[0],[1.4659741000505164],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
152,0,152,0,5,230.4340088000754,230.4340088000754,0.016674399957992136,[0.2037037037037037],[0.21851851851851853],[1],[0],[0],[1.0145308000501245],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
153,0,153,0,5,231.4679322000593,231.4679322000593,0.016603800002485514,[0.2351851851851852],[-0.45092592592592595],[1],[0],[0],[1.6307653000112623],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
154,0,154,0,10,233.13352989999112,233.13352989999112,0.030240499996580184,[0.35185185185185186],[-0.3472222222222222],[1],[0],[0],[1.366128799971193],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
155,0,155,0,5,234.51660030009225,234.51660030009225,0.0149747000541538,[-0.05092592592592592],[-0.14074074074074075],[1],[0],[0],[1.1143936000298709],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
156,0,156,0,5,235.65080830000807,235.65080830000807,0.01707269996404648,[0.4203703703703704],[0.026851851851851852],[1],[0],[0],[1.1639203999657184],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
157,0,157,0,5,236.83518759999424,236.83518759999424,0.017141500022262335,[0.008333333333333333],[-0.013888888888888888],[1],[0],[0],[1.962336500058882],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
158,0,158,0,10,238.83453740004916,238.83453740004916,0.032431700034067035,[-0.23981481481481481],[-0.33796296296296297],[1],[0],[0],[1.4646794999716803],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
159,0,159,0,5,240.3178994000191,240.3178994000191,0.01701630000025034,[0.36203703703703705],[-0.041666666666666664],[1],[0],[0],[1.2638886999338865],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
160,0,160,0,5,241.60055309999734,241.60055309999734,0.01569930010009557,[-0.3592592592592593],[0.23981481481481481],[1],[0],[0],[1.5476656999671832],[],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
161,0,161,0,5,243.1682425000472,243.1682425000472,0.0171390000032261,[-0.04722222222222222],[-0.11388888888888889],[1],[0],[0],[1.1630712000187486],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
162,0,162,0,5,244.35087640001439,244.35087640001439,0.016206800006330013,[0.2361111111111111],[-0.29444444444444445],[1],[0],[0],[1.2473938000621274],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
163,0,163,0,10,245.6348144999938,245.6348144999938,0.03178090008441359,[0.10648148148148148],[0.3416666666666667],[1],[0],[0],[1.415159200085327],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
164,0,164,0,5,247.0680432000663,247.0680432000663,0.016831999993883073,[0.30925925925925923],[-0.3314814814814815],[1],[0],[0],[1.2633284999756142],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
165,0,165,0,10,248.366991900024,248.366991900024,0.03128659992944449,[-0.29814814814814816],[-0.44814814814814813],[1],[0],[0],[1.5826379000209272],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
166,0,166,0,10,249.98472730000503,249.98472730000503,0.03197050001472235,[0.31851851851851853],[0.16574074074074074],[1],[0],[0],[1.2982924999669194],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
167,0,167,0,5,251.30040549999103,251.30040549999103,0.015745399985462427,[0.38425925925925924],[-0.30185185185185187],[1],[0],[0],[1.2479916999582201],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
168,0,168,0,10,252.58376120007597,252.58376120007597,0.03078029991593212,[0.30185185185185187],[0.3175925925925926],[1],[0],[0],[1.5153394000371918],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
169,0,169,0,10,254.13429469999392,254.13429469999392,0.031976699945516884,[-0.3333333333333333],[-0.14351851851851852],[1],[0],[0],[1.54832569998689],[],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
170,0,170,0,5,255.7000552000245,255.7000552000245,0.01612279994878918,[-0.013888888888888888],[0.4324074074074074],[1],[0],[0],[1.3642505999887362],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
171,0,171,0,5,257.0840796000557,257.0840796000557,0.016774400020949543,[-0.21851851851851853],[0.4027777777777778],[1],[0],[0],[1.6134786000475287],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
172,0,172,0,10,258.7326609999873,258.7326609999873,0.03034769999794662,[-0.05555555555555555],[-0.3055555555555556],[1],[0],[0],[1.4999488999601454],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
173,0,173,0,5,260.2507594000781,260.2507594000781,0.017156399902887642,[-0.38425925925925924],[0.0824074074074074],[1],[0],[0],[1.1138668999774382],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
174,0,174,0,5,261.3844549000496,261.3844549000496,0.016470600035972893,[0.03148148148148148],[-0.25277777777777777],[1],[0],[0],[1.2964344000210986],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
175,0,175,0,10,262.7149578999961,262.7149578999961,0.029478400014340878,[-0.12037037037037036],[-0.38055555555555554],[1],[0],[0],[1.568713100044988],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
176,0,176,0,10,264.3282507000258,264.3282507000258,0.03933349996805191,[-0.10925925925925926],[0.3851851851851852],[1],[0],[0],[1.2736113999271765],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
177,0,177,0,5,265.6182328000432,265.6182328000432,0.017274499987252057,[0.053703703703703705],[0.225],[1],[0],[0],[0.9625642999308184],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
178,0,178,0,5,266.60111450008117,266.60111450008117,0.016645499970763922,[0.37592592592592594],[-0.46574074074074073],[1],[0],[0],[1.1968119000084698],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
179,0,179,0,10,267.8344900000375,267.8344900000375,0.03174910007510334,[-0.06574074074074074],[-0.462037037037037],[1],[0],[0],[1.6651036000112072],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
180,0,180,0,10,269.53416909999214,269.53416909999214,0.03146049997303635,[-0.35],[-0.10648148148148148],[1],[0],[0],[1.7820720999734476],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
181,0,181,0,10,271.35145499999635,271.35145499999635,0.03147050004918128,[-0.17592592592592593],[-0.42962962962962964],[1],[0],[0],[1.1985087000066414],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
182,0,182,0,10,272.58394310006406,272.58394310006406,0.031245400081388652,[0.021296296296296296],[-0.27037037037037037],[1],[0],[0],[1.1490907999686897],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
183,0,183,0,5,273.75039010006003,273.75039010006003,0.01630049990490079,[0.31203703703703706],[0.10277777777777777],[1],[0],[0],[1.1800167999463156],[],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
184,0,184,0,10,274.9678209000267,274.9678209000267,0.03250540001317859,[0.4287037037037037],[0.20833333333333334],[1],[0],[0],[1.0659782000584528],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
185,0,185,0,5,276.051619600039,276.051619600039,0.016534100053831935,[-0.075],[-0.462037037037037],[1],[0],[0],[1.446511400048621],[],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
186,0,186,0,5,277.51773740001954,277.51773740001954,0.016840800060890615,[0.1111111111111111],[0.25092592592592594],[1],[0],[0],[1.329317900002934],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
187,0,187,0,5,278.8668310000794,278.8668310000794,0.01689179998356849,[-0.37777777777777777],[0.19444444444444445],[1],[0],[0],[1.1636274999473244],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
188,0,188,0,5,280.0499634000007,280.0499634000007,0.01613180001731962,[0.13148148148148148],[-0.4166666666666667],[1],[0],[0],[1.4808284998871386],[],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
189,0,189,0,10,281.56490760005545,281.56490760005545,0.02916420006658882,[0.041666666666666664],[-0.03796296296296296],[1],[0],[0],[1.3677133999299258],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
190,0,190,0,5,282.9508252000669,282.9508252000669,0.016693799989297986,[-0.4722222222222222],[-0.020370370370370372],[1],[0],[0],[1.2961387999821454],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
191,0,191,0,10,284.2815201000776,284.2815201000776,0.029618500033393502,[-0.462037037037037],[-0.002777777777777778],[1],[0],[0],[0.9013683999655768],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
192,0,192,0,5,285.19994850002695,285.19994850002695,0.0157689000479877,[-0.4962962962962963],[0.07777777777777778],[1],[0],[0],[0.9138066000305116],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
193,0,193,0,5,286.13317380007356,286.13317380007356,0.016439200029708445,[-0.003703703703703704],[-0.18518518518518517],[1],[0],[0],[1.2813176999334246],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
194,0,194,0,10,287.45065690006595,287.45065690006595,0.029701999970711768,[0.44351851851851853],[-0.07314814814814814],[1],[0],[0],[1.2151720999972895],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
195,0,195,0,5,288.6839192000916,288.6839192000916,0.01678220008034259,[0.475],[0.16944444444444445],[1],[0],[0],[1.3138841000618413],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
196,0,196,0,5,290.014727300033,290.014727300033,0.014360700035467744,[0.2777777777777778],[-0.06111111111111111],[1],[0],[0],[1.0323120000539348],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
197,0,197,0,5,291.0664554000832,291.0664554000832,0.01617640000768006,[0.49722222222222223],[0.14444444444444443],[1],[0],[0],[1.3809249000623822],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
198,0,198,0,10,292.4824814000167,292.4824814000167,0.03010019997600466,[0.2601851851851852],[-0.3574074074074074],[1],[0],[0],[1.233421599958092],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
199,0,199,0,10,293.75018620002083,293.75018620002083,0.031364799942821264,[0.225],[0.2962962962962963],[1],[0],[0],[1.7824044999433681],['target'],101010,001,2022-09-26_22h19.31.056,Visual_Search_Exp,2022.2.4,60.82762060554298,
